X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value
,2022/01/05 13:14,2022/01/03, ALLY,Ally Financial Inc.,Brown Jeffrey Jonathan,CEO,S - Sale,48.21,-12,615794,-2,-578 489 
,2022/01/05 13:13,2022/01/03, PDCE,Pdc Energy Inc.,Brookman Barton R Jr,Pres CEO,S - Sale,51.09,-2,335482,-1,-102 179 
,2022/01/05 12:36,2022/01/03, FFIV,F5 Inc.,Locoh-Donou Francois,Pres CEO Dir,S - Sale,244.74,-1204,92529,-1,-294 667 
D,2022/01/05 12:20,2022/01/03, KN,Knowles Corp,Niew Jeffrey,Pres CEO,S - Sale+OE,23.50,-106383,420381,-20,-2 500 001 
D,2022/01/05 12:12,2022/01/02, LSCC,Lattice Semiconductor Corp,Luther Sherri R,VP Corp CFO,S - Sale+OE,77.06,-34804,138683,-20,-2 681 996 
M,2022/01/05 12:12,2021/12/20, HAYW,Hayward Holdings Inc.,Holleran Kevin,Pres CEO,S - Sale,23.27,-375,403913,-8,-872 641 
,2022/01/05 12:06,2022/01/03, DIOD,Diodes Inc /del/,Lu Keh Shew,Pres CEO,S - Sale,113.18,-187,875739,0,-211 648 
M,2022/01/05 11:52,2021/12/03, EMMA,Emmaus Life Sciences Inc.,Lee Willis C,Vice COB COO,P - Purchase,1.55,17,485668,0,2 628 
,2022/01/05 11:24,2022/01/04, WNC,Wabash National Corp,Yeagy Brent L,Pres CEO,S - Sale,20.00,-10178,366443,-3,-203 560 
,2022/01/05 10:50,2022/01/04, CRTD,Creatd Inc.,Frommer Jeremy,Co-CEO,P - Purchase,2.25,75,353452,2,16 845 
,2022/01/05 10:22,2022/01/03, VRRM,Verra Mobility Corp,Roberts David Martin,Pres CEO,S - Sale,16.00,-375,605365,-6,-600 000 
,2022/01/05 10:19,2022/01/03, PEG,Public Service Enterprise Group Inc,Izzo Ralph,COB Pres CEO,S - Sale,65.69,-9883,422339,-2,-649 253 
,2022/01/05 09:56,2022/01/04, REX,Rex American Resources Corp,Bruggeman Douglas,CFO VP-Finance Treasurer,S - Sale,102.59,-959,19865,-5,-98 379 
D,2022/01/05 09:50,2022/01/03, FLXS,Flexsteel Industries Inc,Schmidt Derek P,CFO COO,P - Purchase,27.10,319,157164,0,8 656 
,2022/01/05 09:37,2022/01/03, REAL,Therealreal Inc.,Wainwright Julie,CEO,S - Sale,11.95,-30,2457053,-1,-358 500 
,2022/01/05 09:16,2022/01/03, UCBI,United Community Banks Inc,Harton H Lynn,Pres CEO,S - Sale,36.31,-10,218993,-4,-363 100 
,2022/01/05 08:37,2022/01/03, UEEC,United Health Products Inc.,Thom Brian David,CEO,S - Sale,0.54,-220,1148658,-16,-118 800 
,2022/01/05 07:59,2022/01/04, AREC,American Resources Corp,Jensen Mark C.,CEO,P - Purchase,1.97,5,5244877,0,9 848 
DM,2022/01/04 21:37,2022/01/03, JAKK,Jakks Pacific Inc,Berman Stephen G,CEO Pres Secretary,S - Sale+OE,10.36,-21837,151818,-13,-226 123 
D,2022/01/04 21:28,2022/01/03, NTRA,Natera Inc.,Chapman Steven Leonard,CEO Pres,S - Sale+OE,88.27,-29167,47531,-38,-2 574 564 
,2022/01/04 21:25,2022/01/03, MGM,Mgm Resorts International,Sanders Corey Ian,COO,S - Sale,45.01,-40,347920,-10,-1 800 432 
,2022/01/04 21:25,2022/01/03, QS,Quantumscape Corp,Hettrich Kevin,CFO,S - Sale,23.15,-46285,498940,-8,-1 071 415 
D,2022/01/04 21:25,2022/01/04, AMWL,American Well Corp,Schoenberg Ido,COB co-CEO 10%,S - Sale+OE,5.78,-12159,3151437,-4,-702 997 
,2022/01/04 21:24,2022/01/03, MGM,Mgm Resorts International,Hornbuckle William,CEO Pres,S - Sale,44.97,-60,237966,-20,-2 697 978 
D,2022/01/04 21:23,2022/01/04, AMWL,American Well Corp,Schoenberg Roy,Pres co-CEO 10%,S - Sale+OE,5.78,-107,2850731,-4,-618 642 
D,2022/01/04 21:21,2021/12/30, YOU,Clear Secure Inc.,Cornick Kenneth L.,Pres CFO 10%,S - Sale+OE,35.03,-4506,7345451,0,-157 845 
D,2022/01/04 21:14,2022/01/03, PUBM,Pubmatic Inc.,Goel Rajeev K.,CEO 10%,S - Sale+OE,33.36,-15,0,-100,-500 437 
,2022/01/04 21:14,2022/01/03, SEER,Seer Inc.,Horn David R.,CFO,S - Sale,22.81,-2308,232102,-1,-52 645 
,2022/01/04 21:14,2022/01/03, AXON,Axon Enterprise Inc.,Ahsan Jawad A,CFO,S - Sale,156.60,-4999,364859,-1,-782 843 
DM,2022/01/04 21:12,2021/12/31, TWLO,Twilio Inc,Shipchandler Khozema,COO,S - Sale+OE,265.46,-4395,67757,-6,-1 166 705 
D,2022/01/04 21:10,2022/01/03, TWLO,Twilio Inc,Lawson Jeff,CEO 10%,S - Sale+OE,264.00,-14,141292,-9,-3 696 000 
,2022/01/04 21:06,2021/12/31, TRUP,Trupanion Inc.,Rawlings Darryl,CEO,S - Sale,130.66,-4,951222,0,-522 627 
M,2022/01/04 21:04,2021/12/31, ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO,S - Sale,60.86,-30,2116704,-1,-1 825 793 
D,2022/01/04 20:58,2022/01/03, FOLD,Amicus Therapeutics Inc.,Campbell Bradley L,COO,S - Sale+OE,11.86,-547,554084,-1,-64 880 
,2022/01/04 20:57,2022/01/03, PEG,Public Service Enterprise Group Inc,Larossa Ralph A,COO,S - Sale,65.97,-489,53806,-8,-322 583 
D,2022/01/04 18:46,2022/01/03, S,Sentinelone Inc.,Weingarten Tomer,Pres CEO,S - Sale+OE,48.32,-691,0,-100,-3 338 853 
,2022/01/04 18:30,2022/01/03, CFMS,Conformis Inc,Augusti Mark A,Pres CEO,S - Sale,0.74,-25249,2456122,-1,-18 798 
DM,2022/01/04 18:19,2021/12/31, LAW,Cs Disco Inc.,Lafair Michael,CFO,S - Sale+OE,34.96,-182,399529,-4,-636 287 
D,2022/01/04 17:46,2022/01/03, RGCO,Rgc Resources Inc,Oliver Lawrence T.,VP Interim CFO Sec. Treas.,P - Purchase,23.19,9,8504,0,200 
,2022/01/04 17:44,2022/01/03, EA,Electronic Arts Inc.,Miele Laura,EVP COO,S - Sale,133.89,-31,32549,-9,-415 043 
D,2022/01/04 17:40,2022/01/03, FLYW,Flywire Corp,Orgel Rob,Pres COO,S - Sale+OE,37.86,-10,75000,-12,-378 597 
,2022/01/04 17:40,2021/12/31, ALPN,Alpine Immune Sciences Inc.,Rickey James Paul,SVP CFO,S - Sale,13.92,-17013,7014,-71,-236 756 
,2022/01/04 17:39,2022/01/04, IRMD,Iradimed Corp,Susi Roger E.,Pres CEO COB 10%,S - Sale,48.56,-10,5517950,0,-485 629 
D,2022/01/04 17:35,2022/01/03, EQH,Equitable Holdings Inc.,Hurd Jeffrey J,COO,S - Sale+OE,33.25,-15,62890,-19,-498 738 
D,2022/01/04 17:24,2022/01/04, LIND,Lindblad Expeditions Holdings Inc.,Felenstein Craig,CFO,S - Sale+OE,17.51,-207,171772,-1,-36 255 
,2022/01/04 17:17,2021/12/31, UTGN,Utg Inc,Correll Jesse T,COB CEO 10%,S - Sale,0.00,-701,1934338,0,0 
D,2022/01/04 17:09,2022/01/03, ISEE,Iveric Bio Inc.,Westby Keith,SVP COO,S - Sale+OE,16.39,-12278,128280,-9,-201 265 
,2022/01/04 17:08,2021/12/31, FTK,Flotek Industries Inc/cn/,Gibson John W Jr,CEO Pres,P - Purchase,1.21,4,850833,0,4 840 
D,2022/01/04 17:08,2022/01/03, ISEE,Iveric Bio Inc.,Carroll David Francis,SVP CFO Treasurer,S - Sale+OE,16.39,-15819,65504,-19,-259 310 
,2022/01/04 17:08,2021/12/31, SEMR,Semrush Holdings Inc.,Shchegolev Oleg,CEO 10%,S - Sale,22.00,-400,4035500,0,-8 800 
D,2022/01/04 17:07,2022/01/03, PGEN,Precigen Inc.,Sabzevari Helen,Pres CEO,S - Sale+OE,3.67,-3848,723443,-1,-14 123 
,2022/01/04 17:06,2021/12/31, SEMR,Semrush Holdings Inc.,Melnikov Dmitry,COO 10%,S - Sale,22.00,-200,399800,0,-4 400 
D,2022/01/04 17:00,2021/12/30, CHPT,Chargepoint Holdings Inc.,Jackson Rex S,CFO,S - Sale+OE,18.78,-11,512301,-2,-206 529 
D,2022/01/04 17:00,2021/12/31, HZNP,Horizon Therapeutics Public Ltd Co,Walbert Timothy P,COB Pres CEO,S - Sale+OE,108.07,-75,693717,-10,-8 105 487 
A,2022/01/04 16:56,2021/11/18, GTYH,Gty Technology Holdings Inc.,Ross Craig,CEO OF QUESTICA ECIVIS,S - Sale,7.50,-15,245000,-6,-112 524 
,2022/01/04 16:53,2022/01/03, VRSK,Verisk Analytics Inc.,Shavel Lee,Group Pres CFO,S - Sale,227.66,-483,36074,-1,-109 960 
D,2022/01/04 16:52,2021/12/30, AMPH,Amphastar Pharmaceuticals Inc.,Peters William J,CFO EVP Treasurer,S - Sale+OE,23.40,-10,106042,-9,-234 000 
D,2022/01/04 16:52,2022/01/03, ZUO,Zuora Inc,McElhatton Todd,CFO,S - Sale+OE,18.06,-14429,49600,-23,-260 537 
,2022/01/04 16:47,2022/01/03, BKEP,Blueknight Energy Partners L.P.,Lewis Matthew R,CFO,P - Purchase,0.00,5123,56245,10,0 
,2022/01/04 16:36,2021/12/30, ODP,Odp Corp,Smith Gerry P,CEO,S - Sale,40.02,-11576,631270,-2,-463 318 
D,2022/01/04 16:29,2022/01/03, OM,Outset Medical Inc.,Trigg Leslie,CEO,S - Sale+OE,47.10,-425,259337,-14,-2 001 563 
,2022/01/04 16:28,2022/01/01, NA,Lake Area Corn Processors LLC,Scott Alan Mundt,CEO,P - Purchase,2.58,10,70000,17,25 800 
,2022/01/04 16:23,2022/01/03, EDIT,Editas Medicine Inc.,Mullen James C,CEO,S - Sale,26.95,-18252,75898,-19,-491 979 
,2022/01/04 16:19,2021/12/31, PODD,Insulet Corp,McMillan Wayde D.,EVP CFO,S - Sale,268.98,-1855,20078,-8,-498 956 
M,2022/01/04 16:17,2021/12/30, TOST,Toast Inc.,Narang Aman,COO Co-Pres,S - Sale,36.36,-70375,2681250,-21,-25 591 552 
,2022/01/04 16:16,2021/12/31, WWR,Westwater Resources Inc.,Vigil Jeffrey L.,VP CFO,P - Purchase,2.20,7,35153,25,15 376 
A,2022/01/04 16:15,2021/12/27, CELH,Celsius Holdings Inc.,Fieldly John,CEO,S - Sale,75.00,-20,265252,-7,-1 500 000 
D,2022/01/04 16:06,2021/12/31, V,Visa Inc.,Kelly Alfred F Jr,COB CEO,S - Sale+OE,216.81,-9,176862,-5,-1 951 290 
,2022/01/04 16:06,2022/01/03, DCT,Duck Creek Technologies Inc.,Chippari Vincent A,CFO,S - Sale,30.13,-25,235137,-10,-753 250 
M,2022/01/04 16:05,2021/12/31, EVER,Everquote Inc.,Wagner John Brandon,CFO Treasurer,S - Sale,16.33,-606,223358,0,-9 896 
,2022/01/04 16:00,2022/01/03, MCO,Moodys Corp /de/,Fauber Robert,Pres CEO,S - Sale,391.74,-447,51967,-1,-175 108 
D,2022/01/04 15:49,2022/01/03, ANDE,Andersons Inc.,Bowe Patrick E.,Pres CEO,S - Sale+OE,39.34,-4216,509222,-1,-165 856 
,2022/01/04 14:48,2022/01/03, JBLU,Jetblue Airways Corp,Hayes Robin,CEO,S - Sale,14.31,-1,553315,0,-14 310 
M,2022/01/04 13:54,2021/12/30, CMC,Commercial Metals Co,Smith Barbara,COB Pres CEO,S - Sale,36.82,-10097,745061,-1,-371 818 
,2022/01/04 12:59,2022/01/03, CCF,Chase Corp,Chase Adam,Pres CEO,S - Sale,100.06,-1,337909,0,-100 060 
,2022/01/04 12:49,2022/01/03, CXDO,Crexendo Inc.,Mihaylo Steven G,CEO 10%,P - Purchase,5.18,3,10449393,0,15 540 
,2022/01/04 12:31,2022/01/03, AEP,American Electric Power Co Inc,Akins Nicholas K,Pres CEO,S - Sale,88.63,-21,89463,-2,-186 123 
,2022/01/04 11:43,2022/01/03, ALTM,Altus Midstream Co,Bretches D. Clay,CEO,P - Purchase,61.94,200,24770,1,12 388 
,2022/01/04 11:31,2022/01/03, DRQ,Dril-Quip Inc,Bird Jeffrey J.,Pres CEO,S - Sale,20.93,-5,106498,-4,-104 641 
,2022/01/04 09:56,2022/01/03, LMPX,Lmp Automotive Holdings Inc.,Tawfik Samer,Pres CEO 10%,S - Sale,7.14,-9,3839103,0,-64 260 
,2022/01/04 09:19,2022/01/03, REX,Rex American Resources Corp,Bruggeman Douglas,CFO VP-Finance Treasurer,S - Sale,100.68,-15,20824,-7,-151 024 
,2022/01/04 08:51,2021/12/31, RETA,Reata Pharmaceuticals Inc,Soni Manmeet Singh,COO CFO,P - Purchase,26.22,16,19000,533,419 565 
,2022/01/04 08:42,2021/12/31, TRT,Trio-Tech International,Ting Hock Ming,VP CFO,S - Sale,13.16,-3,49157,-6,-39 465 
,2022/01/04 06:05,2022/01/03, GLSI,Greenwich Lifesciences Inc.,Patel Snehal,CEO CFO 10%,P - Purchase,23.82,205,1193429,0,48 831 
,2022/01/03 21:26,2021/12/30, CRTD,Creatd Inc.,Frommer Jeremy,Co-CEO,P - Purchase,2.24,2676,345952,1,6 005 
D,2022/01/03 21:00,2022/01/03, GMFIU,Aetherium Acquisition Corp,Chan Jonathan Vincent,CEO 10%,P - Purchase,0.00,5285,528500,New,0 
D,2022/01/03 20:12,2021/12/30, AMPL,Amplitude Inc.,Vuong Hoang,CFO,S - Sale+OE,54.32,-620,38498,-2,-33 678 
M,2022/01/03 19:30,2021/12/30, BXMT,Blackstone Mortgage Trust Inc.,Keenan Katharine A,CEO Pres,S - Sale,30.97,-1925,133171,-1,-59 619 
M,2022/01/03 19:20,2021/12/30, ASAN,Asana Inc.,Moskovitz Dustin A.,Pres CEO Chair 10%,P - Purchase,73.70,,14736722,7,73 701 005 
DM,2022/01/03 19:03,2021/12/30, GSHD,Goosehead Insurance Inc.,Colby Michael C.,Pres COO,S - Sale+OE,130.48,-4437,1159423,0,-578 959 
DM,2022/01/03 18:32,2021/12/30, MOV,Movado Group Inc,Grinberg Efraim,COB - CEO 10%,S - Sale+OE,42.28,-15889,133571,-11,-671 796 
,2022/01/03 18:03,2021/12/30, BRST,Broad Street Realty Inc.,Jacoby Michael Z,CEO,P - Purchase,2.71,21,2657945,0,5 691 
DM,2022/01/03 17:58,2021/12/30, ISEE,Iveric Bio Inc.,Sblendorio Glenn,CEO,S - Sale+OE,17.01,-901,279133,0,-15 322 
,2022/01/03 17:34,2021/12/31, ZIP,Ziprecruiter Inc.,Siegel Ian H.,CEO 10%,S - Sale,25.30,-6129,779660,-1,-155 033 
,2022/01/03 17:31,2021/12/31, CXDO,Crexendo Inc.,Mihaylo Steven G,CEO 10%,P - Purchase,5.09,3,10446393,0,15 265 
M,2022/01/03 17:14,2021/12/29, LSXMA,Liberty Media Corp,Maffei Gregory B,Pres CEO,S - Sale,62.63,-141988,848476,-14,-8 892 476 
,2022/01/03 17:09,2022/01/03, UMBF,Umb Financial Corp,Kemper J Mariner,COB CEO,S - Sale,107.36,-1267,2952489,0,-136 026 
DM,2022/01/03 17:05,2021/12/30, CSWI,Csw Industrials Inc.,Armes Joseph B,COB Pres CEO,S - Sale+OE,120.22,-2,64184,-3,-240 440 
,2022/01/03 17:03,2022/01/03, UMBF,Umb Financial Corp,Kemper J Mariner,COB CEO,S - Sale,107.17,-4268,2953756,0,-457 380 
,2022/01/03 16:58,2022/01/03, UMBF,Umb Financial Corp,Kemper J Mariner,COB CEO,S - Sale,106.88,-288,2958024,0,-307 817 
,2022/01/03 16:57,2021/12/30, NEM,Newmont Corp /de/,Buese Nancy,EVP CFO,S - Sale,60.78,-10,36768,-21,-607 800 
,2022/01/03 16:51,2021/12/30, RICK,Rci Hospitality Holdings Inc.,Langan Eric Scott,Pres CEO,P - Purchase,78.68,1,702870,0,78 679 
,2022/01/03 16:49,2021/12/30, RICK,Rci Hospitality Holdings Inc.,Chhay Bradley Lim,CFO,P - Purchase,78.65,150,4570,3,11 798 
,2022/01/03 16:45,2021/12/30, NTNX,Nutanix Inc.,Williams Duston,CFO,S - Sale,32.43,-15,198572,-7,-486 399 
,2022/01/03 16:43,2021/12/30, AAT,American Assets Trust Inc.,Rady Ernest S,COB CEO 10%,P - Purchase,37.58,10,11014030,0,375 800 
,2022/01/03 16:38,2021/12/30, EA,Electronic Arts Inc.,Wilson Andrew,CEO Dir,S - Sale,134.86,-10,191114,-5,-1 348 634 
M,2022/01/03 16:34,2021/12/30, NSIT,Insight Enterprises Inc,Lamneck Kenneth T,CEO,S - Sale,106.17,-6,267741,-2,-637 033 
,2022/01/03 16:31,2021/12/29, VINE,Fresh Vine Wine Inc.,Anderson Janelle Denise,CEO,P - Purchase,5.39,4,71676,6,21 560 
D,2022/01/03 16:31,2021/12/30, GMS,Gms Inc.,Deakin Scott M,VP CFO,S - Sale+OE,59.16,-14859,7981,-65,-879 131 
D,2022/01/03 16:29,2021/12/31, VLDR,Velodyne Lidar Inc.,Hamer Andrew,CFO Treasurer,S - Sale+OE,4.75,-3743,117424,-3,-17 779 
DM,2022/01/03 16:24,2021/12/30, EXPI,Exp World Holdings Inc.,Sanford Glenn Darrel,CEO COB 10%,S - Sale+OE,34.54,-18,42034338,0,-621 635 
D,2022/01/03 16:24,2021/12/31, BSIG,Brightsphere Investment Group Inc.,Rana Suren,Pres CEO,S - Sale+OE,25.81,-128176,272967,-32,-3 308 787 
D,2022/01/03 16:23,2021/12/28, ATEK.,Athena Technology Acquisition Corp. II,Freidheim Isabelle D.,CEO 10%,P - Purchase,10.00,375,953750,0,37 500 
M,2022/01/03 16:22,2021/12/28, EMMA,Emmaus Life Sciences Inc.,Niihara Yutaka,COB CEO 10%,P - Purchase,1.57,175,11297950,0,27 507 
,2022/01/03 16:17,2021/12/30, PLXS,Plexus Corp,Frisch Steven J.,EVP COO,S - Sale,97.06,-26,49974,-5,-252 343 
,2022/01/03 16:16,2021/12/30, MRNA,Moderna Inc.,Bancel Stephane,CEO,S - Sale,243.42,-10,21923787,0,-2 434 200 
,2022/01/03 16:16,2021/12/31, TPHS,Trinity Place Holdings Inc.,Messinger Matthew,Pres CEO,P - Purchase,1.85,2,1570342,0,3 692 
M,2022/01/03 16:15,2021/12/29, PLXS,Plexus Corp,Kelsey Todd P.,Pres CEO,S - Sale,98.00,-4,136856,-3,-392 000 
,2022/01/03 16:15,2021/12/29, XAIR,Beyond Air Inc.,Lisi Steven A.,CEO COB,S - Sale,9.53,-21376,1150111,-2,-203 756 
,2022/01/03 16:10,2021/12/30, KFS,Kingsway Financial Services Inc,Hansen Kent A,CFO EVP,P - Purchase,5.52,271,88604,0,1 496 
,2022/01/03 16:09,2021/12/30, KFS,Kingsway Financial Services Inc,Fitzgerald John Taylor Maloney,Pres CEO,P - Purchase,5.52,377,1916986,0,2 081 
D,2022/01/03 16:07,2021/12/30, FISV,Fiserv Inc,Chiarello Guy,COO,S - Sale+OE,104.88,-21,222493,-9,-2 202 404 
,2022/01/03 15:54,2022/01/03, WNC,Wabash National Corp,Yeagy Brent L,Pres CEO,S - Sale,19.47,-1836,381621,0,-35 747 
A,2022/01/03 15:21,2021/12/30, CLVR,Clever Leaves Holdings Inc.,Detwiler Kyle,CEO,S - Sale,0.00,-4639,2152771,-2,0 
,2022/01/03 12:26,2021/12/30, MJNE,Mj Holdings Inc.,Bloss Roger James,CEO,P - Purchase,0.75,333334,2140226,18,250 001 
,2022/01/03 12:11,2021/12/30, NIHK,Video River Networks Inc.,Video River Networks Inc.,Pres CEO 10%,P - Purchase,0.13,861,48014846,2,113 652 
,2022/01/03 12:03,2021/12/30, ALGT,Allegiant Travel Co,Sheldon Scott,EVP COO,S - Sale,191.10,-4729,33294,-12,-903 704 
,2022/01/03 11:58,2021/12/30, ALGT,Allegiant Travel Co,Anderson Gregory Clark,EVP CFO,S - Sale,191.10,-4496,30520,-13,-859 178 
,2022/01/03 11:13,2021/12/30, CLVR,Clever Leaves Holdings Inc.,Detwiler Kyle,CEO,S - Sale,3.20,-4639,2106381,-2,-148 397 
,2022/01/03 11:00,2021/12/28, QIAN,Qiansui International Group Co. Ltd.,Yang Yu,COB CEO CFO 10%,S - Sale,0.05,-96,4580551,-2,-4 800 
D,2022/01/03 10:58,2021/12/30, ANDE,Andersons Inc.,Bowe Patrick E.,Pres CEO,S - Sale+OE,39.51,-90,512039,0,-3 555 
DM,2022/01/03 10:53,2021/12/29, NWPX,Northwest Pipe Co,Montross Scott J,Pres CEO,S - Sale+OE,30.90,-600,85554,-1,-18 538 
,2022/01/03 10:26,2021/12/30, CXDO,Crexendo Inc.,Mihaylo Steven G,CEO 10%,P - Purchase,4.99,3,10443393,0,14 970 
,2022/01/03 09:06,2021/12/30, IDN,Intellicheck Inc.,Lewis Bryan,CEO,P - Purchase,5.00,5,185777,3,24 983 
,2022/01/03 09:02,2021/12/31, TRT,Trio-Tech International,Yong Siew Wai,Pres CEO 10%,S - Sale,12.81,-10,505068,-2,-128 060 
,2022/01/03 09:02,2021/12/31, PED,Pedevco Corp,Kukes Simon G,CEO 10%,P - Purchase,1.06,200,54986457,0,211 200 
,2022/01/03 08:58,2021/12/30, TURN,180 Degree Capital Corp. /ny/,Rendino Kevin,COB CEO,P - Purchase,7.29,11634,482515,2,84 812 
,2022/01/03 08:37,2021/12/31, DRQ,Dril-Quip Inc,Deberry Blake T.,CEO,S - Sale,19.46,-57282,275078,-17,-1 114 708 
M,2022/01/03 08:18,2021/12/29, AIRC,Apartment Income Reit Corp.,Considine Terry,CEO,S - Sale,54.66,-89725,14576,-86,-4 904 542 
M,2022/01/03 07:57,2021/12/30, PEB,Pebblebrook Hotel Trust,Bortz Jon E,COB Pres CEO,S - Sale,22.99,-28867,952876,-3,-663 638 
,2022/01/03 07:00,2021/12/30, LOAN,Manhattan Bridge Capital Inc,Ran Assaf,Pres CEO 10%,P - Purchase,5.71,5,2585000,0,28 550 
M,2021/12/30 21:12,2021/12/27, ACFN,Acorn Energy Inc.,Loeb Jan H,Pres CEO 10%,P - Purchase,0.59,47723,7808237,1,27 957 
D,2021/12/30 21:00,2021/12/28, HZNP,Horizon Therapeutics Public Ltd Co,Hoelscher Paul W.,EVP CFO,S - Sale+OE,110.00,-8575,179438,-5,-943 250 
,2021/12/30 20:25,2021/12/30, ENPH,Enphase Energy Inc.,Kothandaraman Badrinarayanan,Pres CEO,S - Sale,184.71,-30,956304,-3,-5 541 265 
,2021/12/30 20:02,2021/12/29, BLFS,Biolife Solutions Inc,Rice Michael,CEO,S - Sale,39.37,-928,259455,0,-36 535 
,2021/12/30 20:01,2021/12/29, BLFS,Biolife Solutions Inc,De Greef Roderick,COO Pres,S - Sale,39.37,-705,102628,-1,-27 756 
M,2021/12/30 20:00,2021/12/28, KULR,Kulr Technology Group Inc.,Mo Michael,CEO 10%,S - Sale,2.90,-583386,20651539,-3,-1 692 952 
,2021/12/30 18:34,2021/12/29, CXDO,Crexendo Inc.,Mihaylo Steven G,CEO 10%,P - Purchase,4.98,3,10440393,0,14 939 
M,2021/12/30 18:01,2021/12/28, TMCI,Treace Medical Concepts Inc.,Treace John T.,CEO 10%,S - Sale,17.00,-22835,10746709,0,-388 118 
M,2021/12/30 17:21,2021/12/28, BRST,Broad Street Realty Inc.,Jacoby Michael Z,CEO,P - Purchase,2.76,2,2655845,0,5 520 
DM,2021/12/30 17:19,2021/12/28, VREX,Varex Imaging Corp,Sanyal Sunny,Pres CEO,S - Sale+OE,32.15,-61901,73626,-46,-1 989 937 
D,2021/12/30 17:09,2021/12/29, GSHD,Goosehead Insurance Inc.,Colby Michael C.,Pres COO,S - Sale+OE,130.15,-801,1168298,0,-104 247 
,2021/12/30 17:01,2021/12/29, MRNA,Moderna Inc.,Bancel Stephane,CEO,S - Sale,240.00,-9,21933787,0,-2 160 000 
DM,2021/12/30 16:59,2021/12/28, ICUI,Icu Medical Inc/de,Jain Vivek,COB CEO,S - Sale+OE,240.00,-12,72779,-14,-2 880 013 
D,2021/12/30 16:58,2021/12/29, DKS,Dick'S Sporting Goods Inc.,Gupta Navdeep,EVP CFO,S - Sale+OE,107.15,-18947,114094,-14,-2 030 173 
DM,2021/12/30 16:48,2021/12/28, SMPL,Simply Good Foods Co,Scalzo Joseph,CEO Pres,S - Sale+OE,41.71,-100,45555,-69,-4 170 638 
DM,2021/12/30 16:35,2021/12/27, EXPI,Exp World Holdings Inc.,Sanford Glenn Darrel,CEO COB 10%,S - Sale+OE,34.75,-27,42034338,0,-938 278 
D,2021/12/30 16:30,2021/12/28, GDRX,Goodrx Holdings Inc.,Voermann Karsten,CFO,S - Sale+OE,33.05,-125,0,-100,-413 183 
D,2021/12/30 16:24,2021/12/28, XMTR,Xometry Inc.,Rallo James M,CFO,S - Sale+OE,51.87,-23529,0,-100,-1 220 338 
,2021/12/30 16:13,2021/12/29, SBRA,Sabra Health Care Reit Inc.,Andrews Harold W. Jr.,EVP CFO Secretary,S - Sale,13.55,-110,474693,-19,-1 490 742 
,2021/12/30 16:08,2021/12/29, RPD,Rapid7 Inc.,Burton Andrew F.,COO,S - Sale,119.20,-906,193994,-4,-1 079 916 
,2021/12/30 16:06,2021/12/29, GNLN,Greenlane Holdings Inc.,Mote William E. Jr,CFO,S - Sale,0.94,-15475,12481,-55,-14 547 
D,2021/12/30 16:06,2021/12/29, FIS,Fidelity National Information Services Inc.,Norcross Gary,COB CEO,S - Sale+OE,109.06,-20061,830571,-2,-2 187 853 
M,2021/12/30 16:02,2021/12/28, HZO,Marinemax Inc,McLamb Michael H,EVP CFO Sec,S - Sale,59.08,-5,48002,-9,-295 397 
ADM,2021/12/30 15:07,2021/12/27, MOV,Movado Group Inc,Grinberg Efraim,COB - CEO 10%,S - Sale+OE,41.86,-9496,149460,-6,-397 455 
M,2021/12/30 14:45,2021/12/28, MEDP,Medpace Holdings Inc.,Troendle August J.,CEO 10%,S - Sale,221.35,-40868,6243189,-1,-9 046 217 
,2021/12/30 14:01,2021/12/29, NSYS,Nortech Systems Inc,Miller Jay D,Pres CEO,P - Purchase,10.26,100,27400,0,1 026 
D,2021/12/30 12:43,2021/12/28, LIND,Lindblad Expeditions Holdings Inc.,Felenstein Craig,CFO,S - Sale+OE,17.50,-543,173842,-3,-95 026 
,2021/12/30 09:16,2021/12/29, FRAF,Franklin Financial Services Corp /pa/,Hollar Mark R,CFO,P - Purchase,32.45,3,6261,0,97 
D,2021/12/30 06:15,2021/12/29, CWRK,Currencyworks Inc.,Kakumanu Swapan,CFO,P - Purchase,0.29,57291,107291,115,16 500 
,2021/12/29 21:32,2021/12/28, NBRV,Nabriva Therapeutics Plc,Schroeder Theodore R,CEO,P - Purchase,0.57,100,325879,44,57 320 
,2021/12/29 20:31,2021/12/27, HOFV,Hall of Fame Resort & Entertainment Co,Krom Jason,CFO,S - Sale,1.64,-16716,419331,-4,-27 414 
,2021/12/29 20:28,2021/12/27, HOFV,Hall of Fame Resort & Entertainment Co,Crawford Michael Anthony,Pres CEO,S - Sale,1.64,-221187,1909284,-10,-362 747 
M,2021/12/29 19:16,2021/12/27, AIRC,Apartment Income Reit Corp.,Considine Terry,CEO,S - Sale,53.63,-99168,69577,-59,-5 318 295 
DM,2021/12/29 19:10,2021/12/27, MOV,Movado Group Inc,Grinberg Efraim,COB - CEO 10%,S - Sale+OE,41.86,-9496,152956,-6,-397 455 
D,2021/12/29 18:51,2021/12/27, ZM,Zoom Video Communications Inc.,Steckelberg Kelly,CFO,S - Sale+OE,187.48,-67,3241,-67,-1 256 127 
